T,1667,779,712
T,1668,562,642
T,1669,674,530
T,1670,939,902
T,1671,656,749
T,1672,413,448
T,1673,961,715
T,1674,884,845
T,1675,797,353
T,1676,736,75
T,1677,556,478
T,1678,72,67
T,1679,251,847
T,1680,823,991
T,1681,588,596
T,1682,609,133
T,1683,329,398
T,1684,720,225
T,1685,566,323
T,1686,225,538
T,1687,87,935
T,1688,19,941
T,1689,290,555
T,1690,540,376
T,1691,988,36
T,1692,26,879
T,1693,8,570
T,1694,433,377
T,1695,707,294
T,1696,547,955
T,1697,409,449
T,1698,398,209
T,1699,270,886
T,1700,844,574
T,1701,287,544
T,1702,26,254
T,1703,4,343
T,1704,503,465
T,1705,946,607
T,1706,21,256
T,1707,992,749
T,1708,256,66
T,1709,692,436
T,1710,386,533
T,1711,995,872
T,1712,0,792
T,1713,990,166
T,1714,675,670
T,1715,40,946
T,1716,568,702
T,1717,104,549
T,1718,453,878
T,1719,152,110
T,1720,985,396
T,1721,330,857
T,1722,367,432
T,1723,906,734
T,1724,255,174
T,1725,126,252
T,1726,459,878
T,1727,786,117
T,1728,934,766
T,1729,738,752
T,1730,634,922
T,1731,536,308
T,1732,17,179
T,1733,148,142
T,1734,404,188
T,1735,975,16
T,1736,901,467
T,1737,429,463
T,1738,329,262
T,1739,973,882
T,1740,450,469
T,1741,832,913
T,1742,773,699
T,1743,550,554
T,1744,430,820
T,1745,198,306
T,1746,893,928
T,1747,304,355
T,1748,829,789
T,1749,519,429
T,1750,987,217
T,1751,625,492
T,1752,837,733
T,1753,729,916
T,1754,610,131
T,1755,402,60
T,1756,505,226
T,1757,69,510
T,1758,93,165
T,1759,182,335
T,1760,350,171
T,1761,586,818
T,1762,360,464
T,1763,980,84
T,1764,420,431
T,1765,625,922
T,1766,196,812
T,1767,210,885
T,1768,611,782
T,1769,372,463
T,1770,351,326
T,1771,433,689
T,1772,223,255
T,1773,799,68
T,1774,127,509
T,1775,885,131
T,1776,50,149
T,1777,574,212
T,1778,346,609
T,1779,988,297
T,1780,513,270
T,1781,789,900
T,1782,844,450
T,1783,308,971
T,1784,608,207
T,1785,570,778
T,1786,874,158
T,1787,655,567
T,1788,686,682
T,1789,916,523
T,1790,82,461
T,1791,295,264
T,1792,338,287
T,1793,328,637
T,1794,931,497
T,1795,475,54
T,1796,902,147
T,1797,93,15
T,1798,732,291
T,1799,713,718
T,1800,360,318
T,1801,266,877
T,1802,669,332
T,1803,573,944
T,1804,655,973
T,1805,715,953
T,1806,464,938
T,1807,867,101
T,1808,681,664
T,1809,795,18
T,1810,575,313
T,1811,508,376
T,1812,473,225
T,1813,479,144
T,1814,82,488
T,1815,445,297
T,1816,380,110
T,1817,42,286
T,1818,635,573
T,1819,426,847
T,1820,213,216
T,1821,621,62
T,1822,128,974
T,1823,502,685
T,1824,659,493
T,1825,236,841
T,1826,986,536
T,1827,515,192
T,1828,480,897
T,1829,95,499
T,1830,210,752
T,1831,6,348
T,1832,248,476
T,1833,285,465
T,1834,565,492
T,1835,256,656
T,1836,660,646
T,1837,159,912
T,1838,582,906
T,1839,426,627
T,1840,682,965
T,1841,15,205
T,1842,232,443
T,1843,980,540
T,1844,58,939
T,1845,898,985
T,1846,453,156
T,1847,878,489
T,1848,939,675
T,1849,596,475
T,1850,893,716
T,1851,222,931
T,1852,660,428
T,1853,175,899
T,1854,538,807
T,1855,319,243
T,1856,939,337
T,1857,634,111
T,1858,105,850
T,1859,380,16
T,1860,999,909
T,1861,497,802
T,1862,348,197
T,1863,288,79
T,1864,409,49
T,1865,448,893
T,1866,675,251
T,1867,169,481
T,1868,638,681
T,1869,317,991
T,1870,715,176
T,1871,701,941
T,1872,610,275
T,1873,18,8
T,1874,737,114
T,1875,382,479
T,1876,769,807
T,1877,256,304
T,1878,58,104
T,1879,202,234
T,1880,428,985
T,1881,104,986
T,1882,833,114
T,1883,446,698
T,1884,421,760
T,1885,754,207
T,1886,887,865
T,1887,554,860
T,1888,327,443
T,1889,53,585
T,1890,463,374
T,1891,283,995
T,1892,783,973
T,1893,642,106
T,1894,45,400
T,1895,590,87
T,1896,664,134
T,1897,771,129
T,1898,643,195
T,1899,972,124
T,1900,138,778
T,1901,147,347
T,1902,189,267
T,1903,207,754
T,1904,874,345
T,1905,373,817
T,1906,936,56
T,1907,705,40
T,1908,918,242
T,1909,820,439
T,1910,5,710
T,1911,922,301
T,1912,11,877
T,1913,15,472
T,1914,476,388
T,1915,555,282
T,1916,362,394
T,1917,881,973
T,1918,667,755
T,1919,464,135
T,1920,154,416
T,1921,393,259
T,1922,489,612
T,1923,534,951
T,1924,294,349
T,1925,506,757
T,1926,34,821
T,1927,930,832
T,1928,179,38
T,1929,422,858
T,1930,784,955
T,1931,458,749
T,1932,509,831
T,1933,528,646
T,1934,80,357
T,1935,984,658
T,1936,391,362
T,1937,596,589
T,1938,753,524
T,1939,114,625
T,1940,282,580
T,1941,66,594
T,1942,65,991
T,1943,609,941
T,1944,522,851
T,1945,509,998
T,1946,341,156
T,1947,219,479
T,1948,479,164
T,1949,581,399
T,1950,950,701
T,1951,911,757
T,1952,589,751
T,1953,71,402
T,1954,519,544
T,1955,690,469
T,1956,787,676
T,1957,860,669
T,1958,538,508
T,1959,472,460
T,1960,122,179
T,1961,883,883
T,1962,734,115
T,1963,712,383
T,1964,557,839
T,1965,419,477
T,1966,867,189
T,1967,754,536
T,1968,243,854
T,1969,298,252
T,1970,853,198
T,1971,100,603
T,1972,760,987
T,1973,843,244
T,1974,330,503
T,1975,56,299
T,1976,123,974
T,1977,654,456
T,1978,96,945
T,1979,472,150
T,1980,554,458
T,1981,538,312
T,1982,39,443
T,1983,518,905
T,1984,292,735
T,1985,184,952
T,1986,457,530
T,1987,716,305
T,1988,970,873
T,1989,417,731
T,1990,929,5
T,1991,679,212
T,1992,315,998
T,1993,98,532
T,1994,106,118
T,1995,260,323
T,1996,204,807
T,1997,16,756
T,1998,93,979
T,1999,82,966
T,2000,332,595
T,2001,349,111
T,2002,291,98
T,2003,640,716
T,2004,28,362
T,2005,524,545
T,2006,864,253
T,2007,438,813
T,2008,964,786
T,2009,565,964
T,2010,217,90
T,2011,875,627
T,2012,810,129
T,2013,247,566
T,2014,128,148
T,2015,828,655
T,2016,72,357
T,2017,663,931
T,2018,427,222
T,2019,139,786
T,2020,653,48
T,2021,998,214
T,2022,380,257
T,2023,471,831
T,2024,896,863
T,2025,639,66
T,2026,153,172
T,2027,231,542
T,2028,140,658
T,2029,907,131
T,2030,16,319
T,2031,526,627
T,2032,41,514
T,2033,30,253
T,2034,173,482
T,2035,349,480
T,2036,197,248
T,2037,163,734
T,2038,365,602
T,2039,460,628
T,2040,834,209
T,2041,554,277
T,2042,644,648
T,2043,666,126
T,2044,571,395
T,2045,179,455
T,2046,956,313
T,2047,457,392
T,2048,546,212
T,2049,427,847
T,2050,431,464
T,2051,204,222
T,2052,412,404
T,2053,681,176
T,2054,527,516
T,2055,382,962
T,2056,973,975
T,2057,853,83
T,2058,417,154
T,2059,513,94
T,2060,484,137
T,2061,228,388
T,2062,270,88
T,2063,797,707
T,2064,882,599
T,2065,189,957
T,2066,312,758
T,2067,641,598
T,2068,471,737
T,2069,652,541
T,2070,819,172
T,2071,521,997
T,2072,821,450
T,2073,295,188
T,2074,436,296
T,2075,918,144
T,2076,912,752
T,2077,926,110
T,2078,463,673
T,2079,249,210
T,2080,789,408
T,2081,544,99
T,2082,4,202
T,2083,31,308
T,2084,240,148
T,2085,960,867
T,2086,119,252
T,2087,716,568
T,2088,277,274
T,2089,24,927
T,2090,389,522
T,2091,905,525
T,2092,436,714
T,2093,821,859
T,2094,518,354
T,2095,916,309
T,2096,160,805
T,2097,401,97
T,2098,881,386
T,2099,881,362
T,2100,798,373
T,2101,876,589
T,2102,154,752
T,2103,868,690
T,2104,966,908
T,2105,972,941
T,2106,429,246
T,2107,697,872
T,2108,324,875
T,2109,366,915
T,2110,450,107
T,2111,437,320
T,2112,998,473
T,2113,383,386
T,2114,872,389
T,2115,771,534
T,2116,206,390
T,2117,902,140
T,2118,679,50
T,2119,699,327
T,2120,823,347
T,2121,527,92
T,2122,163,216
T,2123,280,273
T,2124,935,496
T,2125,388,828
T,2126,109,284
T,2127,365,855
T,2128,625,959
T,2129,119,550
T,2130,73,787
T,2131,546,60
T,2132,529,63
T,2133,872,810
T,2134,901,206
T,2135,751,398
T,2136,922,85
T,2137,440,634
T,2138,891,143
T,2139,220,599
T,2140,360,526
T,2141,816,905
T,2142,231,545
T,2143,797,459
T,2144,141,259
T,2145,772,115
T,2146,610,891
T,2147,762,589
T,2148,108,57
T,2149,301,851
T,2150,159,526
T,2151,644,45
T,2152,564,332
T,2153,987,629
T,2154,96,565
T,2155,733,77
T,2156,318,129
T,2157,650,936
T,2158,736,46
T,2159,252,496
T,2160,130,666
T,2161,833,599
T,2162,755,250
T,2163,376,383
T,2164,77,980
T,2165,982,839
T,2166,847,374
T,2167,579,141
T,2168,606,482
T,2169,381,621
T,2170,180,977
T,2171,3,117
T,2172,301,462
T,2173,189,179
T,2174,288,872
T,2175,803,291
T,2176,619,852
T,2177,153,801
T,2178,291,394
T,2179,687,768
T,2180,135,795
T,2181,837,271
T,2182,594,227
T,2183,97,58
T,2184,47,826
T,2185,431,551
T,2186,459,197
T,2187,746,384
T,2188,970,705
T,2189,500,588
T,2190,89,719
T,2191,457,513
T,2192,285,216
T,2193,229,346
T,2194,124,835
T,2195,533,831
T,2196,568,469
T,2197,12,431
T,2198,690,988
T,2199,79,674
T,2200,859,517
T,2201,456,927
T,2202,397,988
T,2203,28,129
T,2204,803,339
T,2205,148,300
T,2206,935,835
T,2207,785,818
T,2208,916,473
T,2209,742,479
T,2210,150,310
T,2211,727,377
T,2212,517,877
T,2213,230,488
T,2214,761,541
T,2215,3,640
T,2216,71,790
T,2217,446,243
T,2218,98,938
T,2219,335,757
T,2220,986,671
T,2221,162,361
T,2222,514,197
T,2223,798,730
T,2224,117,492
T,2225,341,109
T,2226,366,281
T,2227,757,120
T,2228,501,955
T,2229,386,860
T,2230,699,566
T,2231,449,891
T,2232,101,423
T,2233,469,648
T,2234,45,571
T,2235,890,656
T,2236,562,618
T,2237,265,708
T,2238,965,952
T,2239,83,785
T,2240,264,390
T,2241,680,106
T,2242,237,682
T,2243,721,141
T,2244,185,107
T,2245,397,816
T,2246,835,597
T,2247,854,410
T,2248,341,456
T,2249,337,863
T,2250,88,727
T,2251,217,274
T,2252,825,730
T,2253,345,405
T,2254,670,96
T,2255,178,914
T,2256,722,872
T,2257,706,838
T,2258,309,914
T,2259,523,585
T,2260,404,851
T,2261,303,331
T,2262,369,330
T,2263,516,237
T,2264,986,157
T,2265,515,356
T,2266,685,181
T,2267,960,440
T,2268,964,473
T,2269,178,119
T,2270,313,415
T,2271,206,85
T,2272,291,821
T,2273,192,972
T,2274,73,94
T,2275,317,611
T,2276,427,729
T,2277,609,198
T,2278,43,181
T,2279,850,737
T,2280,124,234
T,2281,281,753
T,2282,389,516
T,2283,954,942
T,2284,964,753
T,2285,402,855
T,2286,179,661
T,2287,750,185
T,2288,925,139
T,2289,527,514
T,2290,81,550
T,2291,197,591
T,2292,487,458
T,2293,893,381
T,2294,74,102
T,2295,893,107
T,2296,62,306
T,2297,141,513
T,2298,590,244
T,2299,537,353
T,2300,745,697
T,2301,742,936
T,2302,708,997
T,2303,988,165
T,2304,681,838
T,2305,745,103
T,2306,307,571
T,2307,137,566
T,2308,543,332
T,2309,647,618
T,2310,323,634
T,2311,56,145
T,2312,911,615
T,2313,485,842
T,2314,503,178
T,2315,121,102
T,2316,561,682
T,2317,483,235
T,2318,293,671
T,2319,68,421
T,2320,934,384
T,2321,822,557
T,2322,765,403
T,2323,189,937
T,2324,303,878
T,2325,377,287
T,2326,729,220
T,2327,133,257
T,2328,421,995
T,2329,503,868
T,2330,406,58
T,2331,7,803
T,2332,644,608
T,2333,193,656
T,2334,333,959
T,2335,741,435
T,2336,830,281
T,2337,201,666
T,2338,372,493
T,2339,921,423
T,2340,499,756
T,2341,955,501
T,2342,979,762
T,2343,553,723
T,2344,63,83
T,2345,341,54
T,2346,131,415
T,2347,454,829
T,2348,103,435
T,2349,695,864
T,2350,538,345
T,2351,242,664
T,2352,996,917
T,2353,586,236
T,2354,59,990
T,2355,114,259
T,2356,402,916
T,2357,216,475
T,2358,441,434
T,2359,887,209
T,2360,362,790
T,2361,517,870
T,2362,802,703
T,2363,997,138
T,2364,63,953
T,2365,295,271
T,2366,477,956
T,2367,416,672
T,2368,501,655
T,2369,974,380
T,2370,140,493
T,2371,697,644
T,2372,592,999
T,2373,803,123
T,2374,336,740
T,2375,600,528
T,2376,478,14
T,2377,581,713
T,2378,826,661
T,2379,10,347
T,2380,67,817
T,2381,253,263
T,2382,381,249
T,2383,100,526
T,2384,57,169
T,2385,944,68
T,2386,925,41
T,2387,946,443
T,2388,984,989
T,2389,272,923
T,2390,168,822
T,2391,59,656
T,2392,42,607
T,2393,23,72
T,2394,131,944
T,2395,531,57
T,2396,718,818
T,2397,506,681
T,2398,196,943
T,2399,754,427
T,2400,483,41
T,2401,188,917
T,2402,582,370
T,2403,924,138
T,2404,94,121
T,2405,437,15
T,2406,399,22
T,2407,787,992
T,2408,239,589
T,2409,438,951
T,2410,655,990
T,2411,322,429
T,2412,575,421
T,2413,642,558
T,2414,880,204
T,2415,339,598
T,2416,412,599
T,2417,305,233
T,2418,253,401
T,2419,174,26
T,2420,561,30
T,2421,966,567
T,2422,375,690
T,2423,965,871
T,2424,137,617
T,2425,934,535
T,2426,85,143
T,2427,191,10
T,2428,301,532
T,2429,126,95
T,2430,963,82
T,2431,447,428
T,2432,245,5
T,2433,831,311
T,2434,420,993
T,2435,660,671
T,2436,919,155
T,2437,237,372
T,2438,507,244
T,2439,192,329
T,2440,275,696
T,2441,796,112
T,2442,848,24
T,2443,556,806
T,2444,53,537
T,2445,770,893
T,2446,341,190
T,2447,684,853
T,2448,365,601
T,2449,526,973
T,2450,514,937
T,2451,960,604
T,2452,612,394
T,2453,429,711
T,2454,690,480
T,2455,485,112
T,2456,493,151
T,2457,396,239
T,2458,349,157
T,2459,267,610
T,2460,134,574
T,2461,459,439
T,2462,331,645
T,2463,293,995
T,2464,591,496
T,2465,913,365
T,2466,785,205
T,2467,709,272
T,2468,272,8
T,2469,876,457
T,2470,989,130
T,2471,538,941
T,2472,16,838
T,2473,352,161
T,2474,460,836
T,2475,667,573
T,2476,883,60
T,2477,124,830
T,2478,975,250
T,2479,42,52
T,2480,888,411
T,2481,60,1
T,2482,413,445
T,2483,291,239
T,2484,234,769
T,2485,662,430
T,2486,559,675
T,2487,223,26
T,2488,787,610
T,2489,943,484
T,2490,261,250
T,2491,916,34
T,2492,823,477
T,2493,967,762
T,2494,587,927
T,2495,349,434
T,2496,321,763
T,2497,621,56
T,2498,874,732
T,2499,782,636
T,2500,309,369
T,2501,472,6
T,2502,825,401
T,2503,348,824
T,2504,49,38
T,2505,768,87
T,2506,27,857
T,2507,554,593
T,2508,59,392
T,2509,929,757
T,2510,556,403
T,2511,663,153
T,2512,270,12
T,2513,117,909
T,2514,552,559
T,2515,142,862
T,2516,805,74
T,2517,691,975
T,2518,905,709
T,2519,660,58
T,2520,179,368
T,2521,655,300
T,2522,467,999
T,2523,320,435
T,2524,918,740
T,2525,424,645
T,2526,403,145
T,2527,92,456
T,2528,881,249
T,2529,477,940
T,2530,605,89
T,2531,655,534
T,2532,794,619
T,2533,749,641
T,2534,294,678
T,2535,102,974
T,2536,772,747
T,2537,828,313
T,2538,217,784
T,2539,219,907
T,2540,849,350
T,2541,301,296
T,2542,75,543
T,2543,288,716
T,2544,780,40
T,2545,819,571
T,2546,79,651
T,2547,625,685
T,2548,636,373
T,2549,723,184
T,2550,782,871
T,2551,314,857
T,2552,972,679
T,2553,312,852
T,2554,575,199
T,2555,840,342
T,2556,567,726
T,2557,77,602
T,2558,502,348
T,2559,572,571
T,2560,25,510
T,2561,491,561
T,2562,273,485
T,2563,318,218
T,2564,750,731
T,2565,187,265
T,2566,637,393
T,2567,393,793
T,2568,56,749
T,2569,598,97
T,2570,492,486
T,2571,921,137
T,2572,446,73
T,2573,405,707
T,2574,396,351
T,2575,315,309
T,2576,320,692
T,2577,355,550
T,2578,352,742
T,2579,151,602
T,2580,631,777
T,2581,304,884
T,2582,30,207
T,2583,893,681
T,2584,267,583
T,2585,552,847
T,2586,813,766
T,2587,171,73
T,2588,171,577
T,2589,799,490
T,2590,305,323
T,2591,569,506
T,2592,468,111
T,2593,321,855
T,2594,210,729
T,2595,138,826
T,2596,122,181
T,2597,184,481
T,2598,712,688
T,2599,84,497
T,2600,896,67
T,2601,577,945
T,2602,763,908
T,2603,332,896
T,2604,626,930
T,2605,610,296
T,2606,914,196
T,2607,947,914
T,2608,81,631
T,2609,139,509
T,2610,587,408
T,2611,582,597
T,2612,936,353
T,2613,474,299
T,2614,937,435
T,2615,453,805
T,2616,617,813
T,2617,25,939
T,2618,687,652
T,2619,502,136
T,2620,45,113
T,2621,245,916
T,2622,594,501
T,2623,750,600
T,2624,541,538
T,2625,428,558
T,2626,434,140
T,2627,15,791
T,2628,427,850
T,2629,211,987
T,2630,646,329
T,2631,462,521
T,2632,69,872
T,2633,857,11
T,2634,42,980
T,2635,696,188
T,2636,403,421
T,2637,647,821
T,2638,209,47
T,2639,353,333
T,2640,202,890
T,2641,967,608
T,2642,522,685
T,2643,392,151
T,2644,606,26
T,2645,920,457
T,2646,888,844
T,2647,552,925
T,2648,688,702
T,2649,553,135
T,2650,633,741
T,2651,669,635
T,2652,68,742
T,2653,11,640
T,2654,163,862
T,2655,826,221
T,2656,853,102
T,2657,229,612
T,2658,312,447
T,2659,534,242
T,2660,416,937
T,2661,964,990
T,2662,499,606
T,2663,398,924
T,2664,791,383
T,2665,276,507
T,2666,104,520
T,2667,980,822
T,2668,688,87
T,2669,765,895
T,2670,705,374
T,2671,822,597
T,2672,422,785
T,2673,169,919
T,2674,67,973
T,2675,818,647
T,2676,252,491
T,2677,140,594
T,2678,27,204
T,2679,411,566
T,2680,909,86
T,2681,281,204
T,2682,677,762
T,2683,313,681
T,2684,345,366
T,2685,788,981
T,2686,479,845
T,2687,704,162
T,2688,940,844
T,2689,259,567
T,2690,214,700
T,2691,123,418
T,2692,727,856
T,2693,528,609
T,2694,912,245
T,2695,499,798
T,2696,371,782
T,2697,578,109
T,2698,141,144
T,2699,39,811
T,2700,943,418
T,2701,886,398
T,2702,325,57
T,2703,923,368
T,2704,741,813
T,2705,773,827
T,2706,964,950
T,2707,19,778
T,2708,700,112
T,2709,592,562
T,2710,909,669
T,2711,65,486
T,2712,135,215
T,2713,840,79
T,2714,91,195
T,2715,37,796
T,2716,859,287
T,2717,517,230
T,2718,334,248
T,2719,650,57
T,2720,927,447
T,2721,323,996
T,2722,169,177
T,2723,212,68
T,2724,540,153
T,2725,526,280
T,2726,769,307
T,2727,268,672
T,2728,872,112
T,2729,567,362
T,2730,417,171
T,2731,761,784
T,2732,837,754
T,2733,761,879
T,2734,146,293
T,2735,655,348
T,2736,72,564
T,2737,650,440
T,2738,442,467
T,2739,234,951
T,2740,650,838
T,2741,853,236
T,2742,160,688
T,2743,523,88
T,2744,298,654
T,2745,496,267
T,2746,45,173
T,2747,558,315
T,2748,131,112
T,2749,549,47
T,2750,504,141
T,2751,439,778
T,2752,181,134
T,2753,654,892
T,2754,519,284
T,2755,386,859
T,2756,236,401
T,2757,277,165
T,2758,850,102
T,2759,258,919
T,2760,760,189
T,2761,263,85
T,2762,925,525
T,2763,233,389
T,2764,903,195
T,2765,130,964
T,2766,56,499
T,2767,609,685
T,2768,899,624
T,2769,683,992
T,2770,873,465
T,2771,932,695
T,2772,329,98
T,2773,776,916
T,2774,129,908
T,2775,920,818
T,2776,65,195
T,2777,312,254
T,2778,270,392
T,2779,870,799
T,2780,871,660
T,2781,799,874
T,2782,406,766
T,2783,513,849
T,2784,968,582
T,2785,68,81
T,2786,579,468
T,2787,541,783
T,2788,54,115
T,2789,956,559
T,2790,489,91
T,2791,229,163
T,2792,566,504
T,2793,58,781
T,2794,46,650
T,2795,893,700
T,2796,197,508
T,2797,871,761
T,2798,413,221
T,2799,119,379
T,2800,935,484
T,2801,912,249
T,2802,429,873
T,2803,977,67
T,2804,150,716
T,2805,646,740
T,2806,549,78
T,2807,680,577
T,2808,495,758
T,2809,300,910
T,2810,709,15
T,2811,393,438
T,2812,640,869
T,2813,902,336
T,2814,749,450
T,2815,141,849
T,2816,110,823
T,2817,122,624
T,2818,293,122
T,2819,44,562
T,2820,742,654
T,2821,747,291
T,2822,231,791
T,2823,303,684
T,2824,543,133
T,2825,876,40
T,2826,199,408
T,2827,685,623
T,2828,948,28
T,2829,165,267
T,2830,696,40
T,2831,425,687
T,2832,775,446
T,2833,699,919
T,2834,738,521
T,2835,777,56
T,2836,363,815
T,2837,334,83
T,2838,190,962
T,2839,665,126
T,2840,695,300
T,2841,582,897
T,2842,175,581
T,2843,134,456
T,2844,504,702
T,2845,371,655
T,2846,199,506
T,2847,571,815
T,2848,641,151
T,2849,269,225
T,2850,888,486
T,2851,885,57
T,2852,220,129
T,2853,999,136
T,2854,486,686
T,2855,123,824
T,2856,315,642
T,2857,325,948
T,2858,505,988
T,2859,218,303
T,2860,221,571
T,2861,645,774
T,2862,166,478
T,2863,822,531
T,2864,556,524
T,2865,877,55
T,2866,540,40
T,2867,443,994
T,2868,719,720
T,2869,456,970
T,2870,516,238
T,2871,335,492
T,2872,476,720
T,2873,540,75
T,2874,7,908
T,2875,845,520
T,2876,688,54
T,2877,749,47
T,2878,25,139
T,2879,187,654
T,2880,462,31
T,2881,14,639
T,2882,530,560
T,2883,836,670
T,2884,232,308
T,2885,383,218
T,2886,186,128
T,2887,7,397
T,2888,542,990
T,2889,852,490
T,2890,436,816
T,2891,921,530
T,2892,567,337
T,2893,556,277
T,2894,520,903
T,2895,822,905
T,2896,608,359
T,2897,912,464
T,2898,343,774
T,2899,948,958
T,2900,119,867
T,2901,528,477
T,2902,341,410
T,2903,905,374
T,2904,8,767
T,2905,980,907
T,2906,726,3
T,2907,170,145
T,2908,235,654
T,2909,772,133
T,2910,764,356
T,2911,665,547
T,2912,0,4
T,2913,72,73
T,2914,982,7
T,2915,606,754
T,2916,2,523
T,2917,50,418
T,2918,442,246
T,2919,104,88
T,2920,572,442
T,2921,905,959
T,2922,477,454
T,2923,199,145
T,2924,684,813
T,2925,911,877
T,2926,546,436
T,2927,308,277
T,2928,116,117
T,2929,56,108
T,2930,80,681
T,2931,276,177
T,2932,276,711
T,2933,123,140
T,2934,488,710
T,2935,498,548
T,2936,478,945
T,2937,280,867
T,2938,694,964
T,2939,814,99
T,2940,662,977
T,2941,519,348
T,2942,873,871
T,2943,132,355
T,2944,860,590
T,2945,521,600
T,2946,263,59
T,2947,999,17
T,2948,892,576
T,2949,782,779
T,2950,199,853
T,2951,552,867
T,2952,94,467
T,2953,87,360
T,2954,778,513
T,2955,590,446
T,2956,72,688
T,2957,646,191
T,2958,782,859
T,2959,687,0
T,2960,772,401
T,2961,505,517
T,2962,765,243
T,2963,586,440
T,2964,367,627
T,2965,25,361
T,2966,439,8
T,2967,307,277
T,2968,746,420
T,2969,552,844
T,2970,765,888
T,2971,688,812
T,2972,616,148
T,2973,572,340
T,2974,385,9
T,2975,320,24
T,2976,485,200
T,2977,962,557
T,2978,296,424
T,2979,65,930
T,2980,60,644
T,2981,157,912
T,2982,894,352
T,2983,634,391
T,2984,802,653
T,2985,307,819
T,2986,813,555
T,2987,921,594
T,2988,688,748
T,2989,777,753
T,2990,173,519
T,2991,54,717
T,2992,434,155
T,2993,553,191
T,2994,149,372
T,2995,364,500
T,2996,691,823
T,2997,390,812
T,2998,998,714
T,2999,742,714
T,3000,1,923
T,3001,797,550
T,3002,945,780
T,3003,73,779
T,3004,527,846
T,3005,170,385
T,3006,568,615
T,3007,721,992
T,3008,812,38
T,3009,674,957
T,3010,572,192
T,3011,264,131
T,3012,111,189
T,3013,695,403
T,3014,111,638
T,3015,931,410
T,3016,44,605
T,3017,944,986
T,3018,35,2
T,3019,464,22
T,3020,604,793
T,3021,557,426
T,3022,723,234
T,3023,340,765
T,3024,781,569
T,3025,751,7
T,3026,376,314
T,3027,580,482
T,3028,325,241
T,3029,896,844
T,3030,944,689
T,3031,597,309
T,3032,418,662
T,3033,59,927
T,3034,49,454
T,3035,771,970
T,3036,272,214
T,3037,367,783
T,3038,576,958
T,3039,746,598
T,3040,926,7
T,3041,769,894
T,3042,803,743
T,3043,616,833
T,3044,758,860
T,3045,23,220
T,3046,237,12
T,3047,484,175
T,3048,484,858
T,3049,0,445
T,3050,534,39
T,3051,92,838
T,3052,661,536
T,3053,629,806
T,3054,152,201
T,3055,473,584
T,3056,968,988
T,3057,62,624
T,3058,639,556
T,3059,845,290
T,3060,781,462
T,3061,905,894
T,3062,687,145
T,3063,197,215
T,3064,810,224
T,3065,586,551
T,3066,355,445
T,3067,265,233
T,3068,822,763
T,3069,188,275
T,3070,113,640
T,3071,880,485
T,3072,717,620
T,3073,348,946
T,3074,579,649
T,3075,861,230
T,3076,476,401
T,3077,25,118
T,3078,120,79
T,3079,946,844
T,3080,753,778
T,3081,255,116
T,3082,689,524
T,3083,436,230
T,3084,126,511
T,3085,187,626
T,3086,559,902
T,3087,533,121
T,3088,285,817
T,3089,15,894
T,3090,840,734
T,3091,566,9
T,3092,662,621
T,3093,615,887
T,3094,925,560
T,3095,560,696
T,3096,292,483
T,3097,979,39
T,3098,260,910
T,3099,874,700
T,3100,906,278
T,3101,784,440
T,3102,82,499
T,3103,837,7
T,3104,538,900
T,3105,659,586
T,3106,25,585
T,3107,613,904
T,3108,159,559
T,3109,3,46
T,3110,723,660
T,3111,737,887
T,3112,110,471
T,3113,424,665
T,3114,829,892
T,3115,41,879
T,3116,352,981
T,3117,130,166
T,3118,68,9
T,3119,911,239
T,3120,811,426
T,3121,867,264
T,3122,239,537
T,3123,102,317
T,3124,316,302
T,3125,218,647
T,3126,301,576
T,3127,552,530
T,3128,929,504
T,3129,357,456
T,3130,937,538
T,3131,908,198
T,3132,661,726
T,3133,589,109
T,3134,246,517
T,3135,720,634
T,3136,859,290
T,3137,254,587
T,3138,453,232
T,3139,517,227
T,3140,775,987
T,3141,830,553
T,3142,782,697
T,3143,207,494
T,3144,93,691
T,3145,313,908
T,3146,887,62
T,3147,522,357
T,3148,429,842
T,3149,216,657
T,3150,492,292
T,3151,458,119
T,3152,72,58
T,3153,752,180
T,3154,117,616
T,3155,924,887
T,3156,497,453
T,3157,57,298
T,3158,57,910
T,3159,42,419
T,3160,400,454
T,3161,505,722
T,3162,992,453
T,3163,825,649
T,3164,295,160
T,3165,476,765
T,3166,881,728
T,3167,173,364
T,3168,926,561
T,3169,143,425
T,3170,24,186
T,3171,407,775
T,3172,25,151
T,3173,107,192
T,3174,459,158
T,3175,784,979
T,3176,183,742
T,3177,980,219
T,3178,57,341
T,3179,719,539
T,3180,841,533
T,3181,222,687
T,3182,986,523
T,3183,650,672
T,3184,696,735
T,3185,844,502
T,3186,428,486
T,3187,766,794
T,3188,15,288
T,3189,782,677
T,3190,693,256
T,3191,58,393
T,3192,647,501
T,3193,36,15
T,3194,121,124
T,3195,388,482
T,3196,735,627
T,3197,915,954
T,3198,434,120
T,3199,539,120
T,3200,412,712
T,3201,949,688
T,3202,403,859
T,3203,457,726
T,3204,997,239
T,3205,321,932
T,3206,6,944
T,3207,136,188
T,3208,451,386
T,3209,881,934
T,3210,448,335
T,3211,858,7
T,3212,126,937
T,3213,99,608
T,3214,704,384
T,3215,737,941
T,3216,68,162
T,3217,509,899
T,3218,459,437
T,3219,785,924
T,3220,399,194
T,3221,504,733
